XCoord,YCoord,FID,CB2010,BOROCODE,BORONAME,CT2010,BCTCB2010,SHAPE_LENG,SHAPE_AREA,GEOID
-74.00309813,40.70540515,37318,2014,1,Manhattan,001502,10015022014,2946.251797,100841.753504,360610015022014
-73.99510733,40.70343160,37319,0001,1,Manhattan,001501,10015010001,727.735936,16821.241640,360610015010001
-73.97463340,40.73644956,37320,2005,1,Manhattan,006200,10062002005,728.055621,11188.476278,360610062002005
-73.97409722,40.73557888,37321,2006,1,Manhattan,006200,10062002006,3316.157195,90032.353745,360610062002006
-73.98970217,40.77886669,37322,1001,1,Manhattan,015500,10155001001,3953.819967,135492.341985,360610155001001
-73.99495167,40.77345897,37323,4002,1,Manhattan,015100,10151004002,2164.502462,73693.728769,360610151004002
-73.98764437,40.58413120,37324,2008,3,Brooklyn,031400,30314002008,1420.349552,109696.051043,360470314002008
-73.91061110,40.67271147,37325,1000,3,Brooklyn,036300,30363001000,1575.374206,100304.622084,360470363001000
-73.91189361,40.67252737,37326,1003,3,Brooklyn,036300,30363001003,1418.091681,79422.275701,360470363001003
-73.73578669,40.67240798,37327,1004,4,Queens,063800,40638001004,3037.240720,193078.444006,360810638001004
-73.73438240,40.67444589,37328,2011,4,Queens,061602,40616022011,1337.993367,73752.109780,360810616022011
-73.73133428,40.67774967,37329,2000,4,Queens,061602,40616022000,3091.742574,237677.405009,360810616022000
-73.73127262,40.67672137,37330,2001,4,Queens,061602,40616022001,3730.747126,371063.404061,360810616022001
-73.73668154,40.68011536,37331,1011,4,Queens,062000,40620001011,2032.117012,201829.171500,360810620001011
-73.73751651,40.68050838,37332,1012,4,Queens,062000,40620001012,2208.895389,225107.766400,360810620001012
-73.72663452,40.69417934,37333,1000,4,Queens,062200,40622001000,4699.141897,270357.940609,360810622001000
-73.72663379,40.69130932,37334,1012,4,Queens,062200,40622001012,1402.471421,52525.133878,360810622001012
-73.99612521,40.77010192,37335,1000,1,Manhattan,013500,10135001000,11999.208131,993388.960392,360610135001000
-73.94192129,40.58363961,37336,1042,3,Brooklyn,060800,30608001042,981.925692,24763.667750,360470608001042
-73.99999935,40.76506112,37337,1000,1,Manhattan,012900,10129001000,14031.154215,951486.588737,360610129001000
-73.99616384,40.75947874,37338,1000,1,Manhattan,011700,10117001000,1106.716401,75134.943786,360610117001000
-74.00250032,40.76156863,37339,1003,1,Manhattan,011700,10117001003,3635.810728,205955.655301,360610117001003
-74.00316004,40.76024993,37340,1007,1,Manhattan,011700,10117001007,1074.281213,71848.875964,360610117001007
-74.00249077,40.75774935,37341,1003,1,Manhattan,009900,10099001003,4094.091488,1034799.028310,360610099001003
-74.00498982,40.75854827,37342,1000,1,Manhattan,009900,10099001000,5690.977008,522585.937101,360610099001000
-74.00901814,40.74819289,37343,1020,1,Manhattan,009900,10099001020,22834.250681,1776306.434050,360610099001020
-74.01049544,40.74056616,37344,1003,1,Manhattan,007900,10079001003,6333.323523,440826.928364,360610079001003
-74.01039835,40.73780455,37345,1004,1,Manhattan,007900,10079001004,3877.695585,225925.201102,360610079001004
-74.01236488,40.72565883,37346,1004,1,Manhattan,003700,10037001004,3625.950653,192583.643887,360610037001004
-73.99688525,40.70178867,37347,3000,1,Manhattan,001502,10015023000,3117.452608,471807.696367,360610015023000
-73.99991077,40.69682858,37348,2001,1,Manhattan,000900,10009002001,843.701735,18179.832582,360610009002001
-74.00165996,40.69489248,37349,2002,1,Manhattan,000900,10009002002,2035.031020,242335.109274,360610009002002
-74.00262126,40.69324673,37350,2000,1,Manhattan,000500,10005002000,2054.491587,235864.194017,360610005002000
-74.00295095,40.69165249,37351,2001,1,Manhattan,000500,10005002001,2801.299696,288834.203193,360610005002001
-74.00438016,40.69035330,37352,2003,1,Manhattan,000500,10005002003,2041.738100,226439.055531,360610005002003
-74.00538998,40.68893039,37353,2004,1,Manhattan,000500,10005002004,2068.174422,226986.162696,360610005002004
-74.00843241,40.68619031,37354,0001,1,Manhattan,000500,10005000001,441.064430,11933.567657,360610005000001
-74.00645841,40.68750613,37355,2002,1,Manhattan,000500,10005002002,2020.413110,223243.566783,360610005002002
-73.94146891,40.74418761,37356,1041,4,Queens,017100,40171001041,4160.502758,288873.465195,360810171001041
-73.89415168,40.70071925,37357,2000,4,Queens,055700,40557002000,426.736216,9349.644793,360810557002000
-73.89362991,40.69975723,37358,4000,4,Queens,056700,40567004000,2012.889970,190951.407851,360810567004000
-73.82569134,40.73228231,37359,3000,4,Queens,080900,40809003000,2901.229409,210361.314085,360810809003000
-73.82509226,40.73673763,37360,7003,4,Queens,080900,40809007003,4117.652517,76828.308124,360810809007003
-73.93478458,40.77138337,37361,1002,4,Queens,008700,40087001002,313.140293,1278.214887,360810087001002
-73.93181236,40.77507638,37362,2000,4,Queens,008700,40087002000,2534.501912,398835.212522,360810087002000
-73.93342669,40.77558550,37363,2001,4,Queens,008700,40087002001,1690.542888,156859.779725,360810087002001
-73.93439594,40.77589284,37364,2002,4,Queens,008700,40087002002,1752.758582,174646.581165,360810087002002
-73.93534087,40.77619703,37365,2003,4,Queens,008700,40087002003,1663.838281,149220.874888,360810087002003
-73.93620015,40.77642355,37366,2004,4,Queens,008700,40087002004,1592.588622,137214.111473,360810087002004
-73.93271734,40.77394530,37367,3000,4,Queens,008700,40087003000,1573.612876,150904.009107,360810087003000
-73.93394365,40.77432495,37368,3001,4,Queens,008700,40087003001,1586.477792,134340.580466,360810087003001
-73.93335720,40.77323031,37369,3004,4,Queens,008700,40087003004,1359.683959,101731.438468,360810087003004
-73.93514836,40.77442739,37370,3002,4,Queens,008700,40087003002,2692.114758,269584.847808,360810087003002
-73.93615294,40.77429510,37371,3003,4,Queens,008700,40087003003,1465.270538,131739.577169,360810087003003
-73.93668234,40.77368947,37372,1000,4,Queens,008700,40087001000,4569.056877,551503.512930,360810087001000
-73.93445129,40.77249974,37373,1001,4,Queens,008700,40087001001,2542.136463,366795.610187,360810087001001
-73.89265194,40.78128149,37374,0001,4,Queens,010701,40107010001,2731.779803,29863.682269,360810107010001
-73.89622623,40.78052766,37375,1001,4,Queens,010701,40107011001,11679.396744,3281399.155240,360810107011001
-73.81612711,40.79833272,37376,1000,4,Queens,098100,40981001000,9328.981826,1252595.963090,360810981001000
-73.78037031,40.60369725,37377,2000,4,Queens,097203,40972032000,17555.000863,8487258.644400,360810972032000
-73.90313491,40.88758523,37378,2000,2,Bronx,028500,20285002000,2264.012414,213721.211764,360050285002000
-73.90058473,40.88817905,37379,3001,2,Bronx,028500,20285003001,3973.456621,881053.227175,360050285003001
-74.21187625,40.52377404,37380,2002,5,Staten Island,019800,50198002002,3240.087535,482127.257733,360850198002002
-74.21205031,40.52536267,37381,3015,5,Staten Island,020803,50208033015,1979.459808,182397.291257,360850208033015
-73.82536411,40.58086103,37382,2002,4,Queens,093800,40938002002,4625.440547,364188.416374,360810938002002
-73.82929399,40.57976038,37383,3017,4,Queens,093800,40938003017,1002.379795,45022.847862,360810938003017
-73.75956161,40.73701239,37384,2001,4,Queens,129103,41291032001,5020.202406,1233809.341570,360811291032001
-73.76478444,40.73693968,37385,1015,4,Queens,128300,41283001015,4925.505737,1559800.687960,360811283001015
-73.76025527,40.73546586,37386,3000,4,Queens,129103,41291033000,5890.775607,562205.451409,360811291033000
-73.97897247,40.69732980,37387,1001,3,Brooklyn,021100,30211001001,2924.378746,523807.762171,360470211001001
-73.97900876,40.69639629,37388,1000,3,Brooklyn,002901,30029011000,656.195277,14924.157951,360470029011000
-73.97747012,40.69632683,37389,2000,3,Brooklyn,002901,30029012000,1271.468892,30790.465545,360470029012000
-73.97903755,40.69624977,37390,1003,3,Brooklyn,002901,30029011003,668.188172,14675.272565,360470029011003
-73.97743148,40.69617402,37391,2001,3,Brooklyn,002901,30029012001,1298.944350,33581.325297,360470029012001
-73.93054732,40.84707369,37392,1002,1,Manhattan,031100,10311001002,2429.755450,124657.881197,360610311001002
-73.92564887,40.85462681,37393,1000,1,Manhattan,031100,10311001000,13484.703492,2971198.520970,360610311001000
-73.92964126,40.84674337,37394,1001,1,Manhattan,031100,10311001001,1846.867673,221039.718091,360610311001001
-73.86451792,40.65979646,37395,1029,3,Brooklyn,122000,31220001029,3918.029256,843998.428992,360471220001029
-73.86424659,40.66175735,37396,2029,3,Brooklyn,122000,31220002029,2815.060672,488972.436182,360471220002029
-73.94139815,40.80993021,37397,2000,1,Manhattan,020800,10208002000,2544.064536,150452.286683,360610208002000
-73.94230218,40.80999492,37398,2001,1,Manhattan,020800,10208002001,1933.252774,114572.268721,360610208002001
-73.84778982,40.73870489,37399,1000,4,Queens,074500,40745001000,841.350208,22675.232087,360810745001000
-73.84746392,40.73757377,37400,1000,4,Queens,074700,40747001000,2425.746571,367037.992963,360810747001000
-73.84784227,40.73847757,37401,1001,4,Queens,074500,40745001001,924.021476,17425.984631,360810745001001
-73.80297392,40.58760471,37402,5000,4,Queens,094203,40942035000,2789.923165,474535.684080,360810942035000
-73.80130964,40.58765173,37403,3023,4,Queens,095400,40954003023,1364.499739,113821.692547,360810954003023
-73.80122924,40.58695538,37404,3024,4,Queens,095400,40954003024,822.981777,35832.345272,360810954003024
-73.80098152,40.58674042,37405,3025,4,Queens,095400,40954003025,854.870826,21483.966843,360810954003025
-73.80142730,40.58859264,37406,3022,4,Queens,095400,40954003022,1170.712817,84539.544536,360810954003022
-73.80160010,40.58969206,37407,1019,4,Queens,094202,40942021019,1589.332406,142714.169718,360810942021019
-73.80105664,40.59179977,37408,3006,4,Queens,095400,40954003006,1611.272797,136308.874611,360810954003006
-73.78904823,40.58973219,37409,2016,4,Queens,096400,40964002016,1781.512566,139474.044800,360810964002016
-73.79713099,40.58823727,37410,3016,4,Queens,095400,40954003016,2352.629329,263303.883273,360810954003016
-73.79157824,40.58939431,37411,2013,4,Queens,096400,40964002013,2375.519449,231863.469463,360810964002013
-73.79071982,40.58968950,37412,2014,4,Queens,096400,40964002014,2097.466395,196524.108543,360810964002014
-73.79060439,40.58845130,37413,2023,4,Queens,096400,40964002023,719.215633,26076.382620,360810964002023
-73.78986005,40.58981213,37414,2015,4,Queens,096400,40964002015,1956.186234,175750.992379,360810964002015
-73.78973952,40.58868119,37415,2017,4,Queens,096400,40964002017,694.306355,23046.684383,360810964002017
-73.83132727,40.72894678,37416,1002,4,Queens,080900,40809001002,2751.395698,445526.754354,360810809001002
-73.79967941,40.59010595,37417,3010,4,Queens,095400,40954003010,2609.140152,336836.761891,360810954003010
-73.79950296,40.58768224,37418,3019,4,Queens,095400,40954003019,3737.893773,619172.310215,360810954003019
-73.82933388,40.72669501,37419,4000,4,Queens,077902,40779024000,3896.562215,663997.529916,360810779024000
-73.83014315,40.72579072,37420,1199,4,Queens,038302,40383021199,5133.104167,619945.028427,360810383021199
-73.83601961,40.72681188,37421,1209,4,Queens,038302,40383021209,1330.707839,58916.947292,360810383021209
-73.83684244,40.72884807,37422,1201,4,Queens,038302,40383021201,8765.993020,314937.387857,360810383021201
-73.83408789,40.72976446,37423,1188,4,Queens,038302,40383021188,3612.845158,139337.019874,360810383021188
-73.83055112,40.72132339,37424,1197,4,Queens,038302,40383021197,18891.009217,4896769.692570,360810383021197
-73.83314087,40.72926721,37425,1242,4,Queens,038302,40383021242,3318.847215,244674.463593,360810383021242
-73.83200849,40.72792508,37426,1243,4,Queens,038302,40383021243,950.335133,16906.889740,360810383021243
-73.92129033,40.83646758,37427,3000,2,Bronx,019700,20197003000,1982.889371,117810.531293,360050197003000
-73.92187366,40.83759138,37428,1009,2,Bronx,021900,20219001009,1644.864688,123538.690246,360050219001009
-73.92121764,40.83727568,37429,1011,2,Bronx,021900,20219001011,1492.115935,106212.227066,360050219001011
-73.92217762,40.83641088,37430,1013,2,Bronx,021900,20219001013,515.123910,13645.736201,360050219001013
-73.98126097,40.77978587,37431,4000,1,Manhattan,015900,10159004000,1043.382539,60802.878576,360610159004000
-73.98210768,40.78010520,37432,4001,1,Manhattan,015900,10159004001,1111.829802,78701.481482,360610159004001
-73.86320621,40.84378073,37433,3005,2,Bronx,023800,20238003005,1196.845973,86461.788538,360050238003005
-73.86028869,40.84321971,37434,1000,2,Bronx,023800,20238001000,6523.123148,1672907.911900,360050238001000
-73.86405820,40.84352914,37435,3004,2,Bronx,023800,20238003004,1295.939345,99581.485338,360050238003004
-73.84770964,40.72395189,37436,3002,4,Queens,071303,40713033002,1758.887844,157750.921201,360810713033002
-73.84725498,40.72339368,37437,3003,4,Queens,071303,40713033003,1280.830788,85227.273446,360810713033003
-73.84978380,40.72331001,37438,1000,4,Queens,071305,40713051000,2574.155508,382962.695422,360810713051000
-73.84790737,40.72304890,37439,1001,4,Queens,071305,40713051001,722.002572,23778.249359,360810713051001
-73.83744170,40.85664875,37440,1006,2,Bronx,029600,20296001006,1097.757969,25983.394726,360050296001006
-73.84087625,40.85701126,37441,1007,2,Bronx,029600,20296001007,3682.733731,353600.668300,360050296001007
-74.01935688,40.64325854,37442,2001,3,Brooklyn,002200,30022002001,2260.416702,80226.783248,360470022002001
-74.02082804,40.64183974,37443,3013,3,Brooklyn,002200,30022003013,682.381079,18459.141787,360470022003013
-74.01973237,40.64256911,37444,2003,3,Brooklyn,002200,30022002003,1195.104069,38122.198706,360470022002003
-74.02064150,40.64170011,37445,3014,3,Brooklyn,002200,30022003014,700.363245,21120.186218,360470022003014
-74.00443665,40.65756815,37446,1012,3,Brooklyn,001800,30018001012,3796.043519,101974.251122,360470018001012
-74.00506524,40.65880891,37447,1023,3,Brooklyn,001800,30018001023,2077.762379,201959.760659,360470018001023
-74.00448564,40.65936846,37448,1024,3,Brooklyn,001800,30018001024,2083.093877,203258.921944,360470018001024
-73.72406529,40.72483585,37449,1017,4,Queens,161700,41617001017,1260.094988,75781.135141,360811617001017
-73.72349987,40.72557378,37450,1013,4,Queens,161700,41617001013,1337.952493,83408.952436,360811617001013
-73.72364889,40.72508642,37451,1016,4,Queens,161700,41617001016,1010.337104,19071.958681,360811617001016
-73.87058768,40.77067752,37452,2000,4,Queens,035700,40357002000,3752.455773,457823.797037,360810357002000
-73.86912838,40.76925005,37453,3001,4,Queens,035700,40357003001,1321.241507,79640.476225,360810357003001
-73.87020915,40.76941624,37454,3002,4,Queens,035700,40357003002,1530.595405,125107.974894,360810357003002
-73.97323576,40.65076506,37455,1006,3,Brooklyn,050400,30504001006,952.391417,30769.483811,360470504001006
-73.97218194,40.65103869,37456,1019,3,Brooklyn,017700,30177001019,874.704760,59993.160775,360470177001019
-73.78157787,40.66156632,37457,1000,4,Queens,071600,40716001000,11220.077923,1231801.596400,360810716001000
-73.78061899,40.66323977,37458,4021,4,Queens,030600,40306004021,11615.485436,1940664.772310,360810306004021
-73.81994500,40.72530242,37459,1007,4,Queens,077907,40779071007,1727.520152,156849.609365,360810779071007
-73.82205501,40.72468822,37460,2007,4,Queens,077902,40779022007,1829.740688,173003.185740,360810779022007
-73.81929372,40.71614254,37461,1000,4,Queens,022001,40220011000,3295.997126,173000.700860,360810220011000
-73.81855900,40.71624985,37462,1008,4,Queens,077905,40779051008,2298.248827,28607.034922,360810779051008
-73.77035322,40.72772993,37463,1026,4,Queens,128300,41283001026,4676.717112,1524490.899280,360811283001026
-73.77418009,40.72782628,37464,1030,4,Queens,128300,41283001030,10259.899892,3154248.905190,360811283001030
-73.77174990,40.72425403,37465,1008,4,Queens,047600,40476001008,6253.682149,867144.192771,360810476001008
-73.77000154,40.72550510,37466,1012,4,Queens,047600,40476001012,1837.793895,117748.689967,360810476001012
-73.74511251,40.72969396,37467,1010,4,Queens,055200,40552001010,575.524092,8536.090594,360810552001010
-73.74501599,40.72958108,37468,1011,4,Queens,055200,40552001011,638.268916,16376.889624,360810552001011
-73.93536381,40.85828403,37469,1000,1,Manhattan,027300,10273001000,2262.813431,250791.551215,360610273001000
-73.93665775,40.85780621,37470,1003,1,Manhattan,027500,10275001003,1942.862739,128158.999553,360610275001003
-73.93390459,40.86094317,37471,1015,1,Manhattan,028700,10287001015,4213.963460,825529.479388,360610287001015
-73.93352302,40.85845346,37472,2000,1,Manhattan,028100,10281002000,3041.176938,298834.664639,360610281002000
-73.93471363,40.85648026,37473,2001,1,Manhattan,028100,10281002001,4464.746811,483573.336771,360610281002001
-73.85305862,40.75537398,37474,1029,4,Queens,038302,40383021029,3552.459642,115786.336400,360810383021029
-73.85244736,40.75390087,37475,1030,4,Queens,038302,40383021030,843.603288,25968.610692,360810383021030
-74.23170347,40.50404506,37476,1006,5,Staten Island,024402,50244021006,1237.675436,85094.643459,360850244021006
-74.23320146,40.50425874,37477,1007,5,Staten Island,024402,50244021007,4598.086613,907205.180325,360850244021007
-74.00581941,40.74795612,37478,1035,1,Manhattan,009900,10099001035,2357.949832,247589.356964,360610099001035
-74.00535279,40.74863019,37479,1041,1,Manhattan,009900,10099001041,2360.029277,250442.391307,360610099001041
-74.01489004,40.70554051,37480,2007,1,Manhattan,001300,10013002007,1276.061868,65381.892639,360610013002007
-73.77753701,40.75994983,37481,3003,4,Queens,146700,41467003003,2849.321444,165426.158395,360811467003003
-73.77684274,40.75876755,37482,3010,4,Queens,146700,41467003010,1055.567030,35638.574174,360811467003010
-73.90335342,40.68178289,37483,1004,3,Brooklyn,040500,30405001004,1310.987577,101268.029875,360470405001004
-73.90301486,40.68115359,37484,1011,3,Brooklyn,040500,30405001011,869.276490,22817.918515,360470405001011
-73.94557185,40.75268722,37485,1016,4,Queens,001900,40019001016,562.692062,3722.310177,360810019001016
-73.94496232,40.75256534,37486,1017,4,Queens,001900,40019001017,1246.850198,49005.462355,360810019001017
-73.94621885,40.75314546,37487,1011,4,Queens,001900,40019001011,687.223327,20840.101755,360810019001011
-73.89687299,40.80830310,37488,1027,2,Bronx,009300,20093001027,12570.330750,6118845.489660,360050093001027
-73.90467136,40.80534010,37489,4003,2,Bronx,001900,20019004003,7227.383425,2036472.260420,360050019004003
-73.92022385,40.66689956,37490,4000,3,Brooklyn,090000,30900004000,2417.501876,256858.706622,360470900004000
-73.92088542,40.66874004,37491,2003,3,Brooklyn,036100,30361002003,1799.570185,111059.267944,360470361002003
-73.92170937,40.66801709,37492,2005,3,Brooklyn,036100,30361002005,1950.367849,187602.512153,360470361002005
-73.87609191,40.64797777,37493,1007,3,Brooklyn,107000,31070001007,7587.332461,980928.899158,360471070001007
-73.87607151,40.64502845,37494,3002,3,Brooklyn,105801,31058013002,2489.370566,336909.438039,360471058013002
-74.01527809,40.70552055,37495,2006,1,Manhattan,001300,10013002006,1212.816872,38501.225660,360610013002006
-74.03620791,40.61152410,37496,1007,3,Brooklyn,005602,30056021007,2436.126776,105776.024972,360470056021007
-74.03524695,40.61051260,37497,2009,3,Brooklyn,016200,30162002009,1424.810361,60175.474738,360470162002009
-74.02160063,40.64118312,37498,3012,3,Brooklyn,002200,30022003012,1087.098379,15384.107909,360470022003012
-74.03567514,40.60996476,37499,2010,3,Brooklyn,016200,30162002010,1083.230345,69000.330201,360470162002010
-73.94802433,40.75391143,37500,1000,4,Queens,001900,40019001000,1881.403486,71190.030991,360810019001000
-73.94686750,40.75361097,37501,6002,4,Queens,002500,40025006002,2834.077890,53491.794004,360810025006002
-73.95061161,40.75413281,37502,1000,4,Queens,000100,40001001000,2438.697892,359736.972683,360810001001000
-73.94994108,40.75495008,37503,1010,4,Queens,003700,40037001010,1156.830587,19565.333606,360810037001010
-73.80743413,40.68579528,37504,1000,4,Queens,017000,40170001000,2148.626419,125653.850689,360810170001000
-73.80688465,40.68588888,37505,1004,4,Queens,019400,40194001004,2934.942417,109534.957804,360810194001004
-73.80613149,40.68419117,37506,1011,4,Queens,019400,40194001011,2671.815566,129542.494452,360810194001011
-73.87406947,40.68010787,37507,1001,3,Brooklyn,119000,31190001001,3452.369268,227043.704829,360471190001001
-73.87448790,40.68196788,37508,1002,3,Brooklyn,117800,31178001002,2209.643064,263400.204777,360471178001002
-73.88937575,40.70060895,37509,2000,4,Queens,057700,40577002000,2136.084327,169576.829687,360810577002000
-73.88898889,40.69921836,37510,2007,4,Queens,057700,40577002007,1612.007006,102327.124908,360810577002007
-73.79070368,40.66771504,37511,2004,4,Queens,078800,40788002004,1648.906697,143610.788423,360810788002004
-73.79389131,40.66688554,37512,4004,4,Queens,030600,40306004004,3782.017810,151327.775793,360810306004004
-73.80287782,40.59049547,37513,1017,4,Queens,094202,40942021017,2444.727502,141123.639414,360810942021017
-73.80033359,40.59109381,37514,3011,4,Queens,095400,40954003011,1863.176562,143258.534060,360810954003011
-73.93170595,40.58494580,37515,1011,3,Brooklyn,062200,30622001011,1556.458556,132885.469696,360470622001011
-73.93140893,40.58353757,37516,1019,3,Brooklyn,066600,30666001019,1712.619285,153708.094216,360470666001019
-73.99181054,40.72846301,37517,2004,1,Manhattan,005700,10057002004,2579.753850,323796.387075,360610057002004
-73.99090436,40.72854341,37518,2005,1,Manhattan,004200,10042002005,1342.495032,54346.737555,360610042002005
-74.01807750,40.70643336,37519,4001,1,Manhattan,031704,10317044001,5760.092468,602548.003956,360610317044001
-74.01538831,40.70677816,37520,2004,1,Manhattan,001300,10013002004,1116.667105,64501.343697,360610013002004
-74.01451275,40.70718100,37521,2003,1,Manhattan,001300,10013002003,2660.888062,239309.855879,360610013002003
-74.01469371,40.70881651,37522,1013,1,Manhattan,001300,10013001013,1246.916966,95425.380360,360610013001013
-74.01442514,40.70946437,37523,1005,1,Manhattan,001300,10013001005,872.791723,42718.832415,360610013001005
-73.99720905,40.66460377,37524,1004,3,Brooklyn,001800,30018001004,2262.966088,64986.312168,360470018001004
-73.99694757,40.66456391,37525,1003,3,Brooklyn,001800,30018001003,2300.051528,75836.510625,360470018001003
-73.99579893,40.66661571,37526,1001,3,Brooklyn,001800,30018001001,2696.490645,107398.490562,360470018001001
-73.99425621,40.66573941,37527,1001,3,Brooklyn,014300,30143001001,2300.163045,126759.238980,360470143001001
-73.93292216,40.83921154,37528,1010,1,Manhattan,031100,10311001010,5150.749579,221114.365004,360610311001010
-73.85773016,40.83662525,37529,3000,2,Bronx,021200,20212003000,2082.432815,153854.449337,360050212003000
-73.85742721,40.83747346,37530,1000,2,Bronx,021002,20210021000,2968.644133,300483.215585,360050210021000
-73.73245427,40.75118051,37531,1000,4,Queens,152901,41529011000,13369.037582,6137388.171180,360811529011000
-73.73621586,40.75065511,37532,2003,4,Queens,152901,41529012003,3612.645060,326807.710717,360811529012003
-73.85900581,40.83687997,37533,2000,2,Bronx,021200,20212002000,2006.915773,182318.232804,360050212002000
-73.85905435,40.83784651,37534,5002,2,Bronx,021002,20210025002,578.759848,13516.032959,360050210025002
-73.83374667,40.87533492,37535,8000,2,Bronx,046201,20462018000,7382.088128,500203.161216,360050462018000
-73.83294903,40.87002291,37536,8004,2,Bronx,046201,20462018004,3381.011351,255260.205935,360050462018004
-73.75688061,40.76277668,37537,1013,4,Queens,138502,41385021013,1022.046293,76898.282380,360811385021013
-73.75754272,40.76240691,37538,1007,4,Queens,138502,41385021007,940.949381,39265.029935,360811385021007
-73.75805157,40.76321702,37539,1008,4,Queens,138502,41385021008,1263.738329,36978.228024,360811385021008
-73.75023103,40.73022108,37540,2003,4,Queens,129102,41291022003,4261.349941,639291.649837,360811291022003
-73.74723638,40.73257369,37541,4007,4,Queens,129102,41291024007,1390.438993,89361.879289,360811291024007
-73.77340815,40.76261066,37542,1001,4,Queens,146700,41467001001,3082.621385,278045.678074,360811467001001
-73.77157028,40.76182285,37543,1010,4,Queens,146700,41467001010,1602.344351,141423.554682,360811467001010
-73.95181494,40.74192647,37544,4027,4,Queens,000700,40007004027,745.143722,14751.645656,360810007004027
-73.95207290,40.74111485,37545,4032,4,Queens,000700,40007004032,528.853163,7964.355172,360810007004032
-73.95192927,40.74116325,37546,4033,4,Queens,000700,40007004033,483.822430,4622.007213,360810007004033
-73.95179439,40.74155930,37547,4034,4,Queens,000700,40007004034,196.066480,1569.316060,360810007004034
-73.95085464,40.74182998,37548,4025,4,Queens,000700,40007004025,1551.269304,92407.866730,360810007004025
-73.95074624,40.74147084,37549,4036,4,Queens,000700,40007004036,1436.169313,58095.950946,360810007004036
-73.88716827,40.82159916,37550,1003,2,Bronx,011502,20115021003,1411.857534,107755.439987,360050115021003
-73.94678920,40.70416274,37551,1002,3,Brooklyn,049100,30491001002,1909.718428,217763.068289,360470491001002
-73.94793694,40.70425728,37552,1003,3,Brooklyn,049100,30491001003,288.710618,4002.849045,360470491001003
-73.94832122,40.70424092,37553,1005,3,Brooklyn,050900,30509001005,707.981432,21507.162600,360470509001005
-73.94762842,40.70374959,37554,1008,3,Brooklyn,050900,30509001008,834.833401,38898.249672,360470509001008
-73.73383301,40.76005830,37555,1017,4,Queens,150701,41507011017,2730.799873,105234.353739,360811507011017
-73.73468407,40.75936775,37556,3000,4,Queens,152901,41529013000,3916.679581,192571.374131,360811529013000
-73.93526855,40.82778951,37557,2001,1,Manhattan,023600,10236002001,677.520421,11953.835675,360610236002001
-73.93541362,40.82504199,37558,3001,1,Manhattan,023600,10236003001,4289.228338,656248.620318,360610236003001
-73.93509359,40.82744421,37559,2000,1,Manhattan,023600,10236002000,1074.931884,24394.563628,360610236002000
-73.85359058,40.75758981,37560,1027,4,Queens,038302,40383021027,1390.692200,72495.390196,360810383021027
-73.85274151,40.75618801,37561,1028,4,Queens,038302,40383021028,2447.532277,181813.550080,360810383021028
-73.88594670,40.82543439,37562,3008,2,Bronx,012300,20123003008,4394.117490,281796.513962,360050123003008
-73.88649272,40.82491836,37563,3010,2,Bronx,012300,20123003010,4163.411010,182880.263188,360050123003010
-73.88611909,40.82266043,37564,1001,2,Bronx,011502,20115021001,1495.911152,32260.932600,360050115021001
-73.89344075,40.81685773,37565,1002,2,Bronx,009300,20093001002,1496.212190,65770.817140,360050093001002
-73.89194224,40.81787862,37566,2007,2,Bronx,009300,20093002007,1534.067014,139845.107286,360050093002007
-73.89095055,40.81926202,37567,2002,2,Bronx,009300,20093002002,1473.190752,65418.778288,360050093002002
-73.88949139,40.82040401,37568,1011,2,Bronx,011502,20115021011,1461.225554,76156.264215,360050115021011
-73.89082514,40.82077149,37569,1002,2,Bronx,011900,20119001002,1056.392141,55481.141371,360050119001002
-73.88775734,40.82170914,37570,1002,2,Bronx,011502,20115021002,3787.991875,96043.606471,360050115021002
-73.88914916,40.82128732,37571,1018,2,Bronx,011502,20115021018,2865.358885,161031.169868,360050115021018
-73.89918656,40.65024485,37572,2007,3,Brooklyn,109800,31098002007,2380.523557,199879.324025,360471098002007
-73.89972400,40.64810737,37573,1003,3,Brooklyn,097400,30974001003,1946.828732,183829.814683,360470974001003
-73.90074229,40.65042651,37574,2006,3,Brooklyn,109800,31098002006,3320.262861,619662.906020,360471098002006
-74.23075831,40.50683170,37575,1004,5,Staten Island,024402,50244021004,825.266558,31422.190676,360850244021004
-74.23148248,40.50659698,37576,1005,5,Staten Island,024402,50244021005,770.085780,33790.858897,360850244021005
-73.89137206,40.81948733,37577,2000,2,Bronx,009300,20093002000,1555.705571,85909.383849,360050093002000
-73.89115787,40.81934714,37578,2001,2,Bronx,009300,20093002001,1311.706280,14054.631772,360050093002001
-73.89241296,40.81813757,37579,2008,2,Bronx,009300,20093002008,986.106059,11091.013759,360050093002008
-73.89261442,40.81828513,37580,2009,2,Bronx,009300,20093002009,1200.180054,61247.643186,360050093002009
-73.89399169,40.81696515,37581,1000,2,Bronx,009300,20093001000,1811.572287,96961.611134,360050093001000
-73.89370186,40.81689351,37582,1001,2,Bronx,009300,20093001001,1436.096162,18498.666382,360050093001001
-73.89473861,40.81589427,37583,1007,2,Bronx,009300,20093001007,577.606443,6899.211760,360050093001007
-73.89501603,40.81594171,37584,1008,2,Bronx,009300,20093001008,672.298167,23868.069321,360050093001008
